creationDate,fuelType,mainProvince,make,model,price,km,title,url,seller_name,seller_isProfessional,first_seen,last_seen
2026-01-31T18:19:54Z,Diésel,Zamora,FORD,Puma,16900,50000,FORD Puma 1.5 Ecoblue Titanium,https://www.coches.net/ford-puma-15-ecoblue-120cv-titanium-5p-diesel-2022-en-zamora-62534051-covo.aspx,Autos Z1,True,2026-02-23,2026-02-23
2026-01-31T18:30:16Z,Híbrido,Zamora,SUZUKI,S-Cross,25900,40000,SUZUKI S-Cross 1.5 S3 Strong Hybrid Auto,https://www.coches.net/suzuki-s-cross-15-s3-strong-hybrid-auto-5p-electrico-hibrido-2022-en-zamora-62534131-covo.aspx,Autos Z1,True,2026-02-23,2026-02-23
2026-02-14T20:50:12Z,Gasolina,Zamora,SEAT,Ateca,19900,65000,SEAT Ateca 1.5 TSI SS Xcellence Edit,https://www.coches.net/seat-ateca-15-tsi-110kw-150cv-ss-xcellence-edit-5p-gasolina-2020-en-zamora-62645888-covo.aspx,Autos Z1,True,2026-02-23,2026-02-23
2026-02-14T20:58:16Z,Diésel,Zamora,VOLVO,XC60,14900,240000,VOLVO XC60 2.0 D4 Momentum,https://www.coches.net/volvo-xc60-20-d4-momentum-5p-diesel-2017-en-zamora-62645921-covo.aspx,Autos Z1,True,2026-02-23,2026-02-23
2026-01-28T07:35:35Z,Gasolina,Zamora,MAZDA,CX-30,20900,98000,MAZDA CX-30 SKYACTIVG 2.0 2WD Evolution,https://www.coches.net/mazda-cx-30-skyactivg-20-90-kw-2wd-evolution-5p-gasolina-2019-en-zamora-62505365-covo.aspx,Autos Z1,True,2026-02-23,2026-02-23
2026-01-31T09:12:40Z,Gasolina,Zamora,SEAT,Ateca,21900,45000,SEAT Ateca 1.5 TSI DSG SS Xcel Edit.,https://www.coches.net/seat-ateca-15-tsi-110kw-dsg-150cv-ss-xcel-edit-5p-gasolina-2020-en-zamora-62530612-covo.aspx,Autos Z1,True,2026-02-23,2026-02-23
2026-01-31T18:05:32Z,Diésel,Zamora,CITROEN,C3,12900,90000,CITROEN C3 BlueHDi SS Live Pack,https://www.coches.net/citroen-c3-bluehdi-75kw-100cv-ss-live-pack-5p-diesel-2022-en-zamora-62533947-covo.aspx,Autos Z1,True,2026-02-23,2026-02-23
2026-01-08T17:47:39Z,Gasolina,Barcelona,PORSCHE,Cayenne Coupé,77990,42000,PORSCHE Cayenne Coupé S,https://www.coches.net/porsche-cayenne-coupe-s-5p-gasolina-2021-en-barcelona-62364694-covo.aspx,Selectcars,True,2026-02-23,2026-02-23
2026-02-03T22:58:35Z,Diésel,Zamora,MERCEDES-BENZ,GLC Coupé,33990,210000,MERCEDES-BENZ GLC Coupé GLC 220 d 4MATIC,https://www.coches.net/mercedes-benz-glc-coupe-glc-220-d-4matic-5p-diesel-2021-en-zamora-62559418-covo.aspx,Autos Zamora,True,2026-02-23,2026-02-23
2026-02-23T10:07:00Z,Gasolina,Barcelona,DACIA,Sandero,13900,15135,DACIA Sandero Stepway Essential TCe 90V,https://www.coches.net/dacia-sandero-stepway-essential-tce-67kw-90v-5p-gasolina-2022-en-barcelona-70036576-covo.aspx,Romacar Ocasión,True,2026-02-23,2026-02-23
2025-07-03T17:21:14Z,Eléctrico,Guipúzcoa,MERCEDES-BENZ,Citan,35490,7000,MERCEDES-BENZ Citan eCitan Tourer Pro Largo,https://www.coches.net/mercedes-benz-citan-ecitan-tourer-pro-largo-5p-electrico-hibrido-2022-en-guipuzcoa-60949404-covo.aspx,Mercedes-Benz Goiko-Auto,True,2026-02-23,2026-02-23
2025-07-10T15:45:39Z,Diésel,Guipúzcoa,MERCEDES-BENZ,Vito,60490,10000,MERCEDES-BENZ Vito 220 d Marco Polo Activity Largo,https://www.coches.net/mercedes-benz-vito-220-d-marco-polo-activity-largo-4p-diesel-2022-en-guipuzcoa-61000826-covo.aspx,Mercedes-Benz Goiko-Auto,True,2026-02-23,2026-02-23
2025-10-03T14:40:52Z,Diésel,Guipúzcoa,MERCEDES-BENZ,Vito,66490,15000,MERCEDES-BENZ Vito 116CDI AT Tourer Select Extralarga,https://www.coches.net/mercedes-benz-vito-116cdi-at-120kw-tourer-select-extralarga-4p-diesel-2024-en-guipuzcoa-61633626-covo.aspx,Mercedes-Benz Goiko-Auto,True,2026-02-23,2026-02-23
2026-02-06T17:38:14Z,Híbrido,Madrid,TOYOTA,Corolla,22990,104525,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT TOU SPORT,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-tou-sport-5p-electrico-hibrido-2022-en-madrid-62583960-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-11T11:48:16Z,Híbrido,Madrid,KIA,Sportage,35490,31157,KIA Sportage 1.6 TGDi HEV GTline 4x2,https://www.coches.net/kia-sportage-16-tgdi-hev-171kw-230cv-gtline-4x2-5p-electrico-hibrido-2023-en-madrid-62618223-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-06T17:38:01Z,Diésel,Madrid,AUDI,A5,26990,144288,AUDI A5 3.0 TDI quattro S tronic Sportback,https://www.coches.net/audi-a5-30-tdi-160kw-quattro-s-tronic-sportback-5p-diesel-2018-en-madrid-62583954-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-11T18:11:23Z,Diésel,Madrid,AUDI,A1,13990,42472,AUDI A1 Sportback 1.4 TDI ultra Attraction,https://www.coches.net/audi-a1-sportback-14-tdi-90cv-ultra-attraction-5p-diesel-2016-en-madrid-62622318-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:42:47Z,Híbrido,Madrid,LAND-ROVER,Range Rover Sport,44990,68770,LAND-ROVER Range Rover Sport 3.0D I6 AWD Auto HSE,https://www.coches.net/land-rover-range-rover-sport-30d-i6-220kw-300cv-awd-auto-hse-5p-electrico-hibrido-2021-en-madrid-62664230-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:36Z,Diésel,Madrid,MERCEDES-BENZ,Clase E,27490,93933,MERCEDES-BENZ Clase E E 220 d,https://www.coches.net/mercedes-benz-clase-e-e-220-d-4p-diesel-2017-en-madrid-62664256-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-11T11:48:17Z,Gasolina,Madrid,RENAULT,Clio,8990,132832,RENAULT Clio Limited TCe 18,https://www.coches.net/renault-clio-limited-tce-55kw-75cv-18-5p-gasolina-2018-en-madrid-62618224-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-11T18:11:23Z,Híbrido enchufable,Madrid,PORSCHE,Cayenne Coupé,117990,99140,PORSCHE Cayenne Coupé Turbo S EHybrid,https://www.coches.net/porsche-cayenne-coupe-turbo-s-ehybrid-5p-electrico-hibrido-2022-en-madrid-62622317-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-13T14:27:07Z,Gasolina,Madrid,HYUNDAI,i30,13490,120782,HYUNDAI i30 1.0 TGDI Tecno Fastback,https://www.coches.net/hyundai-i30-10-tgdi-tecno-fastback-5p-gasolina-2017-en-madrid-62638131-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:05Z,Gasolina,Madrid,MERCEDES-BENZ,CLA,28790,64555,MERCEDES-BENZ CLA CLA 200 Shooting Brake,https://www.coches.net/mercedes-benz-cla-cla-200-shooting-brake-5p-gasolina-2021-en-madrid-62664248-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-11T11:48:16Z,Gasolina,Madrid,HYUNDAI,i20,12490,46961,HYUNDAI i20 1.0 TGDI Klass,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2019-en-madrid-62618222-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-13T14:27:06Z,Diésel,Madrid,VOLKSWAGEN,Tiguan,25890,99800,VOLKSWAGEN Tiguan Advance 2.0 TDI DSG,https://www.coches.net/volkswagen-tiguan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-madrid-62638130-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:07Z,Híbrido,Madrid,AUDI,Q3 Sportback,32490,59084,AUDI Q3 Sportback 35 TFSI S tronic Advanced,https://www.coches.net/audi-q3-sportback-35-tfsi-110kw-150cv-s-tronic-advanced-5p-electrico-hibrido-2021-en-madrid-62664251-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-06T17:37:47Z,Híbrido enchufable,Madrid,MITSUBISHI,Outlander,26490,92061,MITSUBISHI Outlander 2.4 PHEV Kaiteki Auto 4WD,https://www.coches.net/mitsubishi-outlander-24-phev-kaiteki-auto-4wd-5p-electrico-hibrido-2020-en-madrid-62583950-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:42:48Z,Gasolina,Madrid,MERCEDES-BENZ,CLA,40990,77164,MERCEDES-BENZ CLA CLA MercedesAMG 35 4MATIC Shooting Bra,https://www.coches.net/mercedes-benz-cla-cla-mercedesamg-35-4matic-shooting-bra-5p-gasolina-2019-en-madrid-62664231-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:42:52Z,Diésel,Madrid,PEUGEOT,2008,13690,104592,PEUGEOT 2008 Allure BlueHDi 120 SS EAT6,https://www.coches.net/peugeot-2008-allure-bluehdi-120-ss-eat6-5p-diesel-2019-en-madrid-62664235-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:42:53Z,Híbrido,Madrid,SUZUKI,Vitara,21490,26948,SUZUKI Vitara 1.5 GLX 4WD Strong Hybrid Auto,https://www.coches.net/suzuki-vitara-15-glx-4wd-strong-hybrid-auto-5p-electrico-hibrido-2022-en-madrid-62664236-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-06T17:38:15Z,Híbrido,Madrid,LEXUS,LBX,32890,16100,LEXUS LBX 1.5 HEV Elegant,https://www.coches.net/lexus-lbx-15-136cv-hev-elegant-5p-electrico-hibrido-2024-en-madrid-62583963-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-11T11:48:17Z,Gasolina,Madrid,RENAULT,Mégane,40990,43455,RENAULT Mégane RS Trophy TCe EDC GPF,https://www.coches.net/renault-megane-rs-trophy-tce-221-kw-300cv-edc-gpf-5p-gasolina-2021-en-madrid-62618226-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:00Z,Híbrido enchufable,Madrid,AUDI,A3,33990,18509,AUDI A3 Sportback S line 40 TFSI e S tron,https://www.coches.net/audi-a3-sportback-s-line-40-tfsi-e-150kw-s-tron-5p-electrico-hibrido-2023-en-madrid-62664240-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:01Z,Gasolina,Madrid,FORD,Fiesta,12490,59374,FORD Fiesta 1.1 TiVCT Trend,https://www.coches.net/ford-fiesta-11-tivct-63kw-trend-5p-5p-gasolina-2019-en-madrid-62664241-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-06T17:38:03Z,Diésel,Madrid,VOLKSWAGEN,T-Roc,24490,49237,VOLKSWAGEN T-Roc Life 2.0 TDI,https://www.coches.net/volkswagen-t-roc-life-20-tdi-85kw-115cv-5p-diesel-2022-en-madrid-62583956-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:42:45Z,Gasolina,Madrid,ABARTH,500,16990,75247,ABARTH 500 1.4 16v TJet 595 E6,https://www.coches.net/abarth-500-14-16v-tjet-595-107kw-145cv-e6-3p-gasolina-2017-en-madrid-62664228-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:02Z,Híbrido,Madrid,FORD,Puma,23490,12193,FORD Puma 1.0 EcoBoost STLine MHEV Auto,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-auto-5p-electrico-hibrido-2023-en-madrid-62664242-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-06T17:38:06Z,Diésel,Madrid,VOLKSWAGEN,Golf,14490,142784,VOLKSWAGEN Golf Edition 1.6 TDI,https://www.coches.net/volkswagen-golf-edition-16-tdi-85kw-115cv-5p-diesel-2020-en-madrid-62583958-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:03Z,Gasolina,Madrid,VOLVO,XC40,26490,96475,VOLVO XC40 2.0 T4 RDesign Auto,https://www.coches.net/volvo-xc40-20-t4-rdesign-auto-5p-gasolina-2019-en-madrid-62664245-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:32Z,Gasolina,Madrid,PEUGEOT,508,20990,53661,PEUGEOT 508 GT Line PureTech 180 SS EAT8,https://www.coches.net/peugeot-508-gt-line-puretech-133kw-180-ss-eat8-5p-gasolina-2018-en-madrid-62664253-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
2026-02-17T15:43:33Z,Diésel,Madrid,AUDI,A5,29890,83687,AUDI A5 S line 2.0 TDI S tronic Cabrio,https://www.coches.net/audi-a5-s-line-20-tdi-140kw-s-tronic-cabrio-2p-diesel-2018-en-madrid-62664254-covo.aspx,Automotor Dursan Madrid Multi,True,2026-02-23,2026-02-23
